NOME_UF,NOME_MUNICIPIO,ESFERA_GOV_ESCOLA,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,QUANT_ALUNADO,VALOR_RECEBIDO
PA,SANTAREM,MUNICIPAL,Rural,15013944,E M E F SAO BENEDITO,120,R$6.900
PA,BELTERRA,MUNICIPAL,Rural,15014282,E M E F SAO JORGE,100,R$58.440
PA,SANTAREM,MUNICIPAL,Rural,15016072,E M E F AMBROSIO CAETANO CORREA,59,R$30.400
PA,SANTAREM,MUNICIPAL,Rural,15016285,E M E F PROFA RAIMUNDA LIMA NOGUEIRA,100,R$33.330
PA,SANTAREM,MUNICIPAL,Rural,15016510,E M E F S VICENTE DE PAULO,150,R$28.572
PA,ALMEIRIM,MUNICIPAL,Urbana,15017257,E M E F SAO GABRIEL,80,R$11.088
PA,PORTO DE MOZ,MUNICIPAL,Urbana,15018628,E M E F PROF PEDRO REGALADO ANTONIO DE SOUSA,250,R$46.935
PA,GURUPA,MUNICIPAL,Rural,15019462,EMEF ALMIRANTE BARROSO,135,R$16.362
PA,GURUPA,MUNICIPAL,Urbana,15019519,EMEF PROFESSOR JOSE AMIL DE ALMEIDA ALHO,208,R$16.695
PA,GURUPA,MUNICIPAL,Rural,15019535,EMEF CASTRO ALVES,80,R$10.848
PA,GURUPA,MUNICIPAL,Rural,15019675,EMEF JOSE LOURENCO,110,R$13.515
PA,GURUPA,MUNICIPAL,Rural,15020223,EMEF SAO JOAO,150,R$16.437
PA,MELGACO,MUNICIPAL,Rural,15020711,EMEF FLORIANO PINTO GONCALVES,298,R$32.562
PA,MELGACO,MUNICIPAL,Urbana,15020770,EMEF GETULIO VARGAS,775,R$58.113
PA,PORTEL,MUNICIPAL,Urbana,15021513,E M E F VICENTE MONTEIRO,80,R$18.768
PA,PORTEL,MUNICIPAL,Urbana,15021548,E M E F PROF JULIA BARBALHO,100,R$18.615
PA,PORTEL,MUNICIPAL,Urbana,15021556,E M E F PROFª MARIA DE LOURDES CUNHA BRASIL,100,R$28.350
PA,AFUA,MUNICIPAL,Rural,15022609,E M E F DR JARBAS CAVALCANTE,120,R$72.810
PA,ANAJAS,MUNICIPAL,Rural,15024571,E M E F PARAISO DO ARAMA,146,R$16.398
PA,BREVES,MUNICIPAL,Urbana,15024750,E M E F EMERENTINA MOREIRA DE SOUZA,150,R$42.063
PA,BREVES,MUNICIPAL,Urbana,15024814,E M E F PROFESSOR ESTEVAO GOMES,250,R$32.775
PA,BREVES,MUNICIPAL,Urbana,15024830,E M E F PROF ROSSILDA FERREIRA,125,R$28.485
PA,BREVES,MUNICIPAL,Rural,15024890,E M E F ANGELINA BEBIANO - RIO PARAUAU,60,R$8.464
PA,BREVES,MUNICIPAL,Rural,15025365,E M E I F JOAO PEREIRA SEIXAS - RIO JABURUZINHO,40,R$5.656
PA,BREVES,MUNICIPAL,Rural,15025772,E M E I F MAJOR RAFAEL MAIA - CURUMU,87,R$4.862
PA,BREVES,MUNICIPAL,Rural,15026175,E M E I F TALISMA - RIO CONTRA MARE,210,R$13.327
PA,BREVES,MUNICIPAL,Rural,15026310,EMEIF IVO MAINARDI,100,R$31.020
PA,CURRALINHO,MUNICIPAL,Rural,15026922,E M E I F MASSARANDUBA,60,R$20.340
PA,CURRALINHO,MUNICIPAL,Rural,15027597,E M E I F TURE,60,R$20.340
PA,SAO SEBASTIAO DA BOA VISTA,MUNICIPAL,Rural,15028070,E M E B EMMANOEL DA SILVA LOBATO,200,R$16.275
PA,SAO SEBASTIAO DA BOA VISTA,MUNICIPAL,Rural,15028232,E M E I F SAO JOSE,100,R$17.277
PA,SAO SEBASTIAO DA BOA VISTA,MUNICIPAL,Rural,15028356,E M E F VEREADOR ENGRACIO PEREIRA DOS SANTOS,200,R$36.470
PA,BELEM,ESTADUAL,Rural,15028577,EEEFM UMARIZAL,100,R$27.225
PA,CACHOEIRA DO ARARI,MUNICIPAL,Urbana,15028682,E M E F ADALTINO PARAENSE,300,R$59.700
PA,MUANA,MUNICIPAL,Rural,15030172,E M E F MAJOR JOSE IDELFONSO SOSINHO,256,R$45.072
PA,MUANA,MUNICIPAL,Rural,15030539,E M E F CLAUDIO FIGUEIREDO,210,R$24.588
PA,MUANA,MUNICIPAL,Rural,15030741,E M E F SANTA RITA DE CASSIA,268,R$75.285
PA,MUANA,MUNICIPAL,Rural,15031217,E M E F LUDOVICO HERMOGENES RODRIGUES,300,R$12.294
PA,SALVATERRA,MUNICIPAL,Urbana,15032965,EMEIF JOSE IGNACIO DOS REIS,40,R$12.921
PA,BELEM,ESTADUAL,Urbana,15033651,EEEFM GASPARINO BATISTA DA SILVA SEDE,264,R$30.888
PA,SOURE,MUNICIPAL,Urbana,15033660,E M E I F ALACID DA SILVA NUNES,140,R$49.014
PA,SOURE,MUNICIPAL,Urbana,15033694,E M E I F DOM ALONSO,378,R$29.916
PA,SOURE,MUNICIPAL,Urbana,15033708,E M E F PROF ANTONIA TAVARES,368,R$18.633
PA,SOURE,MUNICIPAL,Urbana,15033716,E M E I F RAIMUNDO DA S RAMOS,85,R$18.450
PA,BELEM,ESTADUAL,Urbana,15033724,EEEM PROF EDDA DE SOUSA GONCALVES,400,R$75.075
PA,BELEM,ESTADUAL,Urbana,15033945,EEEF CINDERELA,263,R$9.237
PA,BELEM,ESTADUAL,Urbana,15034348,EEEF ANTONIO BEZERRA FALCAO,143,R$8.395
PA,BELEM,ESTADUAL,Urbana,15034763,EEEF LUCY CORREA DE ARAUJO,450,R$50.706
PA,MARITUBA,MUNICIPAL,Urbana,15034798,E M E F MARIA DE FATIMA MONTEIRO FERREIRA,383,R$25.251
PA,BELEM,ESTADUAL,Urbana,15035239,EEEF PEDRO MARQUES DE MESQUITA,120,R$23.400
PA,BELEM,ESTADUAL,Urbana,15035557,EEEFM RAINHA DA PAZ,345,R$39.393
PA,BELEM,ESTADUAL,Urbana,15035590,EEEF JOAO XXIII,200,R$37.560
PA,BELEM,ESTADUAL,Urbana,15035751,EEEIF NOSSA SENHORA DE NAZARE,100,R$11.268
PA,BELEM,ESTADUAL,Rural,15035891,EEEFM EDUARDO ANGELIM,120,R$10.200
PA,BARCARENA,MUNICIPAL,Rural,15036111,E M E I F PREFEITO LAURIVAL CUNHA,60,R$17.460
PA,BARCARENA,MUNICIPAL,Urbana,15036154,E M E F SANTA SOFIA,200,R$55.104
PA,BARCARENA,MUNICIPAL,Urbana,15036324,E M E F NORONHA DE BARROS,200,R$55.464
PA,BARCARENA,MUNICIPAL,Urbana,15036340,E M E F MARIA ROSANGELA CARVALHO DA CONCEICAO,100,R$31.746
PA,BARCARENA,MUNICIPAL,Urbana,15036391,E M E F SAO FRANCISCO XAVIER,220,R$61.932
PA,BARCARENA,MUNICIPAL,Urbana,15036430,E M E F PREFEITO WANDICK GUTIERREZ,200,R$55.464
PA,BARCARENA,MUNICIPAL,Rural,15036570,E M E I F ANTONIO CLARINDO MAGNO JUNIOR,180,R$106.875
PA,BARCARENA,MUNICIPAL,Urbana,15036588,E M E F CONEGO FRANCISCO DA SILVA CRAVO,100,R$39.960
PA,BARCARENA,MUNICIPAL,Rural,15036600,E M E F ARAPARI,170,R$71.379
PA,BARCARENA,MUNICIPAL,Urbana,15036669,E M E F JARBAS PASSARINHO,150,R$59.130
PA,BARCARENA,MUNICIPAL,Urbana,15036766,E M E F PROF ALOYSIO DA COSTA CHAVES,200,R$77.865
PA,BARCARENA,MUNICIPAL,Urbana,15036936,E M E F NOSSA SENHORA APARECIDA,200,R$68.250
PA,BARCARENA,MUNICIPAL,Urbana,15036944,E M E I F NSRA DA CONCEICAO,200,R$73.005
PA,BELEM,ESTADUAL,Urbana,15038874,EEEFM PROF VIRGILIO LIBONATI,200,R$11.235
PA,BELEM,ESTADUAL,Urbana,15039641,EEEFM DEODORO DE MENDONCA,100,R$11.268
PA,BELEM,ESTADUAL,Urbana,15040488,EEEF PROF CELINA ANGLADA,250,R$28.170
PA,BELEM,ESTADUAL,Urbana,15042600,EEEF SAO FRANCISCO DE ASSIS,190,R$6.714
PA,BELEM,MUNICIPAL,Urbana,15042995,E M MARIA MADALENA RAAD,150,R$49.740
PA,BELEM,ESTADUAL,Urbana,15043142,EEEF SAO JOAO BATISTA,300,R$33.804
PA,BELEM,ESTADUAL,Urbana,15043312,EEEF INGLES DE SOUZA,100,R$35.532
PA,BELEM,ESTADUAL,Urbana,15043932,EEEF ALICE FANJAS,284,R$103.725
PA,MARITUBA,MUNICIPAL,Urbana,15043959,E M E F OTILIA BEGOT,75,R$12.681
PA,SANTA BARBARA DO PARA,MUNICIPAL,Rural,15044300,E M E F JOCELINA BARATA,113,R$2.081
PA,BUJARU,MUNICIPAL,Rural,15044378,E M E I E F NOSSA SENHORA DA CONCEICAO,50,R$19.044
PA,BUJARU,MUNICIPAL,Rural,15044513,E M E F LAZARO CONCEICAO SANTOS,100,R$35.208
PA,BUJARU,MUNICIPAL,Urbana,15044610,E M E F NOSSA SENHORA DO PERPETUO SOCORRO,75,R$22.194
PA,BUJARU,MUNICIPAL,Rural,15044629,E M E F ONEIDE AVELINO DE FRANCA,80,R$28.443
PA,BUJARU,MUNICIPAL,Urbana,15044637,E M E I F PROFA IZOLINA REIS DA SILVA,200,R$23.481
PA,BUJARU,MUNICIPAL,Rural,15044645,E M E F ROSILA TRINDADE,100,R$35.208
PA,BUJARU,MUNICIPAL,Rural,15044696,E M E I F SAO BENEDITO,80,R$35.088
PA,BUJARU,MUNICIPAL,Rural,15044866,E M E F STA TEREZINHA,25,R$16.302
PA,BUJARU,MUNICIPAL,Rural,15044882,E M E I E F SANTO ANDRE,40,R$18.984
PA,BUJARU,MUNICIPAL,Urbana,15044890,E M E F DOM ANGELO FROSI,100,R$28.692
PA,BUJARU,MUNICIPAL,Rural,15044904,E M E F SAO RAIMUNDO,200,R$85.725
PA,BELEM,ESTADUAL,Urbana,15045552,EEEFM 28 DE JANEIRO,400,R$45.072
PA,CASTANHAL,MUNICIPAL,Urbana,15045781,E M E F MARIA DE NAZARE GOMES TORRES,80,R$29.779
PA,CASTANHAL,MUNICIPAL,Urbana,15045790,E M E F MONSENHOR JOSE MARIA DO LAGO,100,R$35.100
PA,CASTANHAL,MUNICIPAL,Rural,15045811,EMEIEF DOMINGOS BARROS DA SILVA,50,R$6.984
PA,CASTANHAL,MUNICIPAL,Urbana,15045897,E M E F MARIA INES COSTA,100,R$44.388
PA,CASTANHAL,MUNICIPAL,Rural,15046052,EMEIEF FRANCISCO GOMES SAMPAIO,60,R$39.156
PA,CASTANHAL,MUNICIPAL,Urbana,15046079,E M E F IRENE RODRIGUES TITAN,80,R$14.010
PA,CASTANHAL,MUNICIPAL,Urbana,15046150,EMEF MADRE MARIA VIGANO,100,R$23.428
PA,CASTANHAL,MUNICIPAL,Urbana,15046362,E M E F IZABEL MARIA DA CONCEICAO,30,R$6.790
PA,BELEM,ESTADUAL,Urbana,15046567,EEEFM MARIA PIA DOS SANTOS AMARAL,100,R$34.422
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047016,E M E F SANTA IZABEL,66,R$29.340
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047083,E M E F SILVIO NASCIMENTO,231,R$75.561
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047130,E M E I F FERNANDO GUILHON,128,R$46.836
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047164,E M E I F JOAO PAULO II,135,R$51.303
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047210,E M E F PERGENTINO MOURA,150,R$40.575
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047237,E M E I F PROFESSORA MARILETE FERREIRA DA SILVA,163,R$71.040
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047261,E M E F SAO RAIMUNDO,115,R$30.495
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047288,E M E I F SANTA RITA DE CASSIA,95,R$14.427
PA,SANTA ISABEL DO PARA,MUNICIPAL,Rural,15047326,ESCOLA SESI SANTA IZABEL,262,R$115.475
PA,SANTA ISABEL DO PARA,MUNICIPAL,Urbana,15047407,E M E I F NESTOR HERCULANO FERREIRA,109,R$35.664
PA,SANTA ISABEL DO PARA,MUNICIPAL,Rural,15047474,E M E F SALVIANO JOSE DE FARIAS,320,R$190.605
PA,SANTA ISABEL DO PARA,MUNICIPAL,Rural,15047512,E M E F AGRICOLA MAURICIO MACHADO,222,R$72.960
PA,SANTA ISABEL DO PARA,MUNICIPAL,Rural,15047539,E M E I F AGRICOLA PROFESSOR SIMPLICIO FERREIRA DE SOUZA,182,R$117.435
PA,SANTA ISABEL DO PARA,MUNICIPAL,Rural,15047601,E M E I F DE TACAJOS,82,R$52.320
PA,SANTO ANTONIO DO TAUA,MUNICIPAL,Urbana,15048136,E M E I F S SEBASTIAO,56,R$13.800
PA,BELEM,ESTADUAL,Urbana,15048853,EEEF MARIA HYLUISA PINTO FERREIRA,300,R$56.340
PA,CURUCA,MUNICIPAL,Rural,15048926,E M E F PROFA FRANCISCA DE OLIVEIRA BLANCO,203,R$11.166
PA,CURUCA,MUNICIPAL,Urbana,15049019,E M E I F M CANDORINA CAMPOS,613,R$23.403
PA,BELEM,ESTADUAL,Urbana,15049051,EEEFM INACIO PASSARINHO SEDE,200,R$37.425
PA,CURUCA,MUNICIPAL,Rural,15049078,E M E I F PROF JOAO CARNEIRO,78,R$4.026
PA,CURUCA,MUNICIPAL,Urbana,15049175,E M E I F DE MOREIRAO,61,R$9.315
PA,CURUCA,MUNICIPAL,Rural,15049191,E M E F PROFA RAIMUNDA NUNES PINHEIRO,324,R$35.535
PA,CURUCA,MUNICIPAL,Rural,15049329,E M E I F BENTA COUTO LOBO,89,R$4.212
PA,MARACANA,MUNICIPAL,Urbana,15049990,E M E F MISSIONARIO NELS NELSON,125,R$27.265
PA,MARACANA,MUNICIPAL,Urbana,15050009,E M E F PROF ACY DE JESUS NEVES BARROS PEREIRA,120,R$39.426
PA,MARACANA,MUNICIPAL,Rural,15050033,E M F I ALACID DA SILVA NUNES,50,R$9.494
PA,MARACANA,MUNICIPAL,Rural,15050343,E M E I F JARBAS PASSARINHO,75,R$24.090
PA,MARACANA,MUNICIPAL,Urbana,15050394,E M E F DEPUTADO GERALDO MANSO PALMEIRA,75,R$6.624
PA,MARAPANIM,MUNICIPAL,Rural,15051579,E M E F ELIOFAR A DA COSTA,250,R$68.400
PA,MARAPANIM,MUNICIPAL,Urbana,15051617,E M E F PROFª ZARAH DE SOUZA TRINDADE FERREIRA,134,R$41.805
PA,MARAPANIM,MUNICIPAL,Rural,15051625,E M E F DRA RUTH PASSARINHO,150,R$41.115
PA,MARAPANIM,MUNICIPAL,Urbana,15051650,E M E F PE JOSE MARIA DO VALE,173,R$61.161
PA,MARAPANIM,MUNICIPAL,Rural,15051676,E M E F PROF MARIETA NUNES,200,R$104.820
PA,MARAPANIM,MUNICIPAL,Urbana,15051765,E M E F PROF LINA VELASCO,136,R$49.452
PA,MARAPANIM,MUNICIPAL,Rural,15051781,E M E F PROF ENEIDA P LISBOA,62,R$45.219
PA,MARAPANIM,MUNICIPAL,Urbana,15051803,E M E F PROFª VITORIA CIRNE DE CARVALHO,100,R$29.898
PA,MARAPANIM,MUNICIPAL,Rural,15051838,E M E F INACIO DE L PASSARINHO,150,R$82.944
PA,MARAPANIM,MUNICIPAL,Rural,15051994,E M E F BIBIANO MONTEIRO,280,R$132.000
PA,SALINOPOLIS,MUNICIPAL,Urbana,15052249,E M E F E ED INFANTIL JALILE SANJAD SOUZA,200,R$6.744
PA,SALINOPOLIS,MUNICIPAL,Urbana,15052290,E M E F GERONCIO ALVES DIAS,80,R$3.312
PA,SALINOPOLIS,MUNICIPAL,Urbana,15052460,E M E I F RAIMUNDA LOULA DA SILVA,40,R$1.656
PA,SAO CAETANO DE ODIVELAS,MUNICIPAL,Rural,15052842,E M E F PROF DANIEL AGOSTINHO DE ALCANTARA,46,R$5.295
PA,SAO CAETANO DE ODIVELAS,MUNICIPAL,Urbana,15052990,E M E F DEP NILSON CELIO SAMPAIO,564,R$33.663
PA,SAO CAETANO DE ODIVELAS,MUNICIPAL,Rural,15053105,E M E F PROFº RAIMUNDO REIS ALVES,157,R$12.396
PA,SAO CAETANO DE ODIVELAS,MUNICIPAL,Urbana,15053156,E M E I F PREFEITO ELPIDIO PINHEIRO,324,R$14.748
PA,SAO JOAO DE PIRABAS,MUNICIPAL,Rural,15053547,EMEF MARIA DE JESUS SILVA PORTO,232,R$79.497
PA,SAO JOAO DE PIRABAS,MUNICIPAL,Rural,15053652,EMEIF PARADA MIRITI,186,R$106.845
PA,SAO JOAO DE PIRABAS,MUNICIPAL,Rural,15053733,EMEIF DO PATAUA,168,R$71.157
PA,SAO JOAO DE PIRABAS,MUNICIPAL,Urbana,15053970,EMEIF SANTA TEREZINHA,85,R$25.368
PA,SAO JOAO DE PIRABAS,MUNICIPAL,Urbana,15053997,EMEIF SAO LUIZ,141,R$71.010
PA,TERRA ALTA,MUNICIPAL,Urbana,15054233,E M E F CREUZA DE SOUZA VIANA,120,R$28.500
PA,VIGIA,MUNICIPAL,Urbana,15054314,E M E I F JULIANA SOUSA,102,R$23.130
PA,BELEM,ESTADUAL,Urbana,15054381,EEEFM PRESIDENTE KENNEDY,300,R$56.280
PA,VIGIA,MUNICIPAL,Rural,15054403,E M E F QUIRINO NAZARE FERNANDES,133,R$9.660
PA,VIGIA,MUNICIPAL,Rural,15054519,E M E I F DE AGUA DOCE,36,R$5.370
PA,VIGIA,MUNICIPAL,Urbana,15054624,E M E F FRANCISCA DO ESPIRITO SANTO,74,R$5.598
PA,VIGIA,MUNICIPAL,Urbana,15054632,E M E F PROF GRACILA COSTA CARDOSO,116,R$4.641
PA,VIGIA,MUNICIPAL,Urbana,15054659,E M E F MADRE NAZARENA SILVA,100,R$7.512
PA,VIGIA,MUNICIPAL,Urbana,15054705,E M E F PROF ABRAAO ATAIDE,168,R$8.169
PA,VIGIA,MUNICIPAL,Urbana,15054721,E M E F PROF CANDIDO VILHENA,186,R$5.625
PA,VIGIA,MUNICIPAL,Urbana,15054756,E M E F PROF JOSE BONIFACIO MONTEIRO,123,R$9.243
PA,VIGIA,MUNICIPAL,Urbana,15054780,E M E F PROF NOEMIA BELEM,171,R$12.882
PA,VIGIA,MUNICIPAL,Urbana,15054802,E M E F PROF TEODORO RODRIGUES,152,R$8.463
PA,VIGIA,MUNICIPAL,Rural,15054853,E M E F PROF SINESIA BRITO RODRIGUES,66,R$7.947
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055094,E M E F BELARMINO LELO,50,R$22.749
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055191,E M E F PROF LAURA ALVES RODRIGUES,50,R$8.196
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055221,E M E I F VIRGILIO CORREA,160,R$89.445
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055264,E M E I F MARIA BENEDITA MOTA,100,R$15.008
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055272,E M E F MARIA DA SILVA NUNES,40,R$5.334
PA,AUGUSTO CORREA,MUNICIPAL,Urbana,15055280,E M E F MATILDE TEIXEIRA DE ASSIS,100,R$37.890
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055337,E M E F AMANCIO BRITO,120,R$41.670
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055728,E M E F BELARMINO ALVES CORREA,175,R$64.644
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055850,E M E F PROF MAXIMO RAMOS,40,R$5.424
PA,AUGUSTO CORREA,MUNICIPAL,Rural,15055876,E M E F MARIA DA CONCEICAO SANTANA,100,R$35.193
PA,BELEM,ESTADUAL,Urbana,15057127,EEEFM MARIO QUEIROZ DO ROSARIO,500,R$77.040
PA,BRAGANCA,MUNICIPAL,Urbana,15057364,E M E I F JOSEFA ALVAO,90,R$18.630
PA,BRAGANCA,MUNICIPAL,Rural,15057542,E M E I F BRASILIANO FELICIO DA SILVA,247,R$172.920
PA,BRAGANCA,MUNICIPAL,Rural,15057569,E M E I F MIGUEL GOUVEIA,191,R$69.705
PA,BRAGANCA,MUNICIPAL,Urbana,15057615,E M E F CRISTIANO JOSE DE MEDEIROS ROSA,359,R$97.629
PA,BRAGANCA,MUNICIPAL,Urbana,15057879,E M E I F DR SIMPLICIANO FERNANDES DE MEDEIROS JUNIOR,302,R$93.996
PA,BRAGANCA,MUNICIPAL,Urbana,15058093,E M E F PROF JULIA QUADROS PEINADO,250,R$118.605
PA,BRAGANCA,MUNICIPAL,Rural,15058360,E M E I F PROF JESUINA DO ROSARIO MELO,174,R$18.888
PA,BRAGANCA,MUNICIPAL,Urbana,15058379,E M E F PROF JORGE DANIEL SOUZA RAMOS,353,R$114.258
PA,BRAGANCA,MUNICIPAL,Rural,15058387,E M E F PROF RAIMUNDO FERREIRA,126,R$68.748
PA,BRAGANCA,MUNICIPAL,Urbana,15058409,E M E I F PROF THEODOMIRA RAIMUNDA DA SILVA LIMA,217,R$21.474
PA,BRAGANCA,MUNICIPAL,Rural,15058433,E M E I F RAIMUNDO ALVES DA MOTA,95,R$10.938
PA,TRACUATEUA,MUNICIPAL,Urbana,15058450,E M E F RAIMUNDO PINHEIRO DE MELO,294,R$36.684
PA,BRAGANCA,MUNICIPAL,Rural,15058468,E M E I F RAMIRO DA CUNHA GUIMARAES,250,R$20.370
PA,TRACUATEUA,MUNICIPAL,Rural,15058697,E M E I F VALDEMAR PINHEIRO DA SILVA,326,R$160.404
PA,BRAGANCA,MUNICIPAL,Rural,15058867,E M E F LUCIA DE FATIMA MIRANDA DO ROSARIO,363,R$96.870
PA,BRAGANCA,MUNICIPAL,Rural,15058875,E M E I F PADRE ANGELO MARIA ABENI,245,R$114.510
PA,TRACUATEUA,MUNICIPAL,Rural,15059022,E M E I F JOSE MOREIRA RAMOS,56,R$51.285
PA,TRACUATEUA,MUNICIPAL,Urbana,15059243,E M E F PROFESSOR ELIAS FERES GORAYEB,300,R$44.046
PA,TRACUATEUA,MUNICIPAL,Rural,15059499,E M E I F MARIA DEUZARINA RODRIGUES,54,R$32.460
PA,CAPANEMA,MUNICIPAL,Urbana,15059952,E M E F DESEMBARGADOR INACIO GUILHON,115,R$63.570
PA,CAPANEMA,MUNICIPAL,Urbana,15059979,E M E F EUCLIDES CUMARU,80,R$46.920
PA,CAPANEMA,MUNICIPAL,Urbana,15059995,E M E F FREI HERMES RECANATTI,130,R$42.213
PA,CAPANEMA,MUNICIPAL,Urbana,15060004,E M E F INACIO FERREIRA DA SILVA,120,R$45.135
PA,CAPANEMA,MUNICIPAL,Urbana,15060012,E M E F PROF JULIA GUERREIRO ROCHA,130,R$23.018
PA,CAPANEMA,MUNICIPAL,Urbana,15060020,E M E F JORGE TRAVASSOS,180,R$72.399
PA,TRACUATEUA,MUNICIPAL,Rural,15060055,E M E I F ODILON HOLANDA PONTES,205,R$113.745
PA,CAPANEMA,MUNICIPAL,Urbana,15060063,E M E F PROF MARIA NATIVIDADE DA SILVA,280,R$98.796
PA,CAPANEMA,MUNICIPAL,Urbana,15060080,E M E F I PROFESSORA ROSALINA MARQUES DA SILVA FAVACHO,110,R$56.250
PA,CAPANEMA,MUNICIPAL,Urbana,15060233,E M E F RAIMUNDO R MOREIRA,60,R$42.180
PA,CAPANEMA,MUNICIPAL,Urbana,15060250,E M E F OLGA COSTA PEREIRA,130,R$75.585
PA,CAPANEMA,MUNICIPAL,Urbana,15060268,E M E F SR MIGUEL QUEIROZ,130,R$42.303
PA,CAPANEMA,MUNICIPAL,Urbana,15060276,E M E F I JOAQUIM DA COSTA MELO,130,R$39.579
PA,CAPANEMA,MUNICIPAL,Rural,15060365,E M E F I D 14 ANTONIO DE LIMA RODRIGUES,80,R$75.600
PA,CAPANEMA,MUNICIPAL,Rural,15060381,E M E F D 19 OZIMO LOPES DOS SANTOS REIS,80,R$39.168
PA,CAPANEMA,MUNICIPAL,Rural,15060411,E M E F D 30,60,R$55.230
PA,IGARAPE-ACU,MUNICIPAL,Urbana,15060861,E M E F ODETE BARBOSA MARVAO,377,R$11.400
PA,IGARAPE-ACU,MUNICIPAL,Urbana,15060942,E M E F FRANCISCO MIGUEL GOMES,155,R$8.391
PA,IGARAPE-ACU,MUNICIPAL,Urbana,15060950,E M E F GERMANO MELO,150,R$11.268
PA,IGARAPE-ACU,MUNICIPAL,Urbana,15060969,E M E F GUILHERME DE LA ROQUE,75,R$5.469
PA,IGARAPE-ACU,MUNICIPAL,Urbana,15061035,E M E F PROFª CICERA LIMA DO NASCIMENTO - POLO V,153,R$13.014
PA,IGARAPE-ACU,MUNICIPAL,Rural,15061183,E M E F ANTONIO JOSE VIDEIRA,129,R$9.711
PA,PEIXE-BOI,MUNICIPAL,Rural,15062090,E M E F EDGAR JOAQUIM PEREIRA,264,R$30.006
PA,BELEM,ESTADUAL,Urbana,15062244,EEEF INOCENCIO SOARES,150,R$8.430
PA,PRIMAVERA,MUNICIPAL,Urbana,15062279,E M E F JOSE PEREIRA GOMES,100,R$28.662
PA,PRIMAVERA,MUNICIPAL,Urbana,15062287,E M E I F PROFESSORA INES OLIVEIRA DE MESQUITA,59,R$21.015
PA,QUATIPURU,MUNICIPAL,Rural,15062406,E M E F BENEDITO RAMOS DA SILVA,114,R$72.654
PA,QUATIPURU,MUNICIPAL,Urbana,15062457,E M E I F MENINO JESUS,83,R$23.895
PA,QUATIPURU,MUNICIPAL,Urbana,15062465,E M E I F MINERVINA CARVALHO DOS SANTOS,120,R$31.095
PA,QUATIPURU,MUNICIPAL,Rural,15062562,E M E F CASTELO BRANCO,47,R$22.926
PA,PRIMAVERA,MUNICIPAL,Rural,15062619,E M E I F JOAO BATISTA DE SOUSA,50,R$13.680
PA,QUATIPURU,MUNICIPAL,Urbana,15062678,E M E F PADRE LEANDRO PINHEIRO,80,R$18.480
PA,BELEM,ESTADUAL,Urbana,15062767,EEEFM SEVERIANO BENEDITO DE SOUZA,614,R$231.840
PA,SANTA MARIA DO PARA,MUNICIPAL,Rural,15062880,E M E F SABINO GARCIA DE BRITO,57,R$20.250
PA,SANTA MARIA DO PARA,MUNICIPAL,Urbana,15062902,E M E I F ANTONIA FRAGOSO DE ARAUJO,56,R$13.800
PA,SANTA MARIA DO PARA,MUNICIPAL,Rural,15062970,E M E F ESPIRITO SANTO,42,R$8.154
PA,SANTA MARIA DO PARA,MUNICIPAL,Rural,15063275,E M E I F ODOJOBER DE SOUZA BOTELHO,67,R$20.445
PA,SANTA MARIA DO PARA,MUNICIPAL,Urbana,15063399,E M E I F VEREADOR JUCA DO O,65,R$9.375
PA,SANTAREM NOVO,MUNICIPAL,Rural,15063631,E M E I F MAGALHAES BARATA,220,R$107.988
PA,SANTAREM NOVO,MUNICIPAL,Rural,15063640,E M E I F SANTA ANGELICA,189,R$78.000
PA,SAO FRANCISCO DO PARA,MUNICIPAL,Urbana,15063836,E M E I F PE EDWARD JAMES HASKER,78,R$23.880
PA,SAO FRANCISCO DO PARA,MUNICIPAL,Urbana,15063895,E M E F CONEGO INACIO MAGALHAES,152,R$43.347
PA,SAO FRANCISCO DO PARA,MUNICIPAL,Rural,15063909,E M E F PROFª MARIA DA CONCEICAO TEIXEIRA VIANA,130,R$41.550
PA,SAO FRANCISCO DO PARA,MUNICIPAL,Rural,15064026,E M E F JOAO PAULO II,50,R$36.171
PA,ABAETETUBA,MUNICIPAL,Rural,15064662,E M E I F NOSSA SRA DAS GRACAS,74,R$42.870
PA,ABAETETUBA,MUNICIPAL,Rural,15064700,E M E I F SAGRADO CORACAO DE JESUS,79,R$24.849
